blknum,value
81792,{2019-11-28 06:23:10.022+00 .. 2019-11-28 06:25:26.175+00}
81920,{2019-11-28 06:24:48.265+00 .. 2019-11-28 06:26:36.462+00}
82048,{2019-11-28 06:25:58.262+00 .. 2019-11-28 06:27:32.052+00}
82176,{2019-11-28 06:27:01.939+00 .. 2019-11-28 06:28:38.065+00}
82304,{2019-11-28 06:28:09.042+00 .. 2019-11-28 06:29:40.534+00}
82432,{2019-11-28 06:29:10.28+00 .. 2019-11-28 15:29:58.519+00}
82560,{2019-11-28 15:29:58.504+00 .. 2019-11-28 22:59:19.583+00}
82688,{2019-11-28 22:59:19.188+00 .. 2019-11-29 06:28:01.675+00}
82816,{2019-11-29 06:27:16.513+00 .. 2019-11-29 06:29:04.547+00}
82944,{2019-11-29 06:28:42.434+00 .. 2019-11-29 06:30:10.542+00}
83072,{2019-11-29 06:29:51.838+00 .. 2019-11-29 06:31:08.48+00}
83200,{2019-11-29 06:30:53.769+00 .. 2019-11-29 06:32:15.845+00}
83328,{2019-11-29 06:31:53.518+00 .. 2019-11-29 06:33:24.476+00}
83456,{2019-11-29 06:33:08.128+00 .. 2019-11-29 06:34:26.313+00}
83584,{2019-11-29 06:34:12.395+00 .. 2019-11-29 06:35:30.348+00}
83712,{2019-11-29 06:35:16.656+00 .. 2019-11-29 06:36:50.812+00}
83840,{2019-11-29 06:36:32.012+00 .. 2019-11-29 06:37:48.366+00}
83968,{2019-11-29 06:37:31.57+00 .. 2019-11-29 06:39:08.23+00}
84096,{2019-11-29 06:38:54.408+00 .. 2019-11-29 06:40:41.558+00}
84224,{2019-11-29 06:40:28.282+00 .. 2019-11-29 09:04:38.636+00}
84352,{2019-11-29 09:04:34.132+00 .. 2019-11-29 09:06:24.44+00}
84480,{2019-11-29 09:05:50.994+00 .. 2019-11-29 09:07:41.002+00}
84608,{2019-11-29 09:06:56.449+00 .. 2019-11-29 09:08:52.277+00}
84736,{2019-11-29 09:08:16.217+00 .. 2019-11-29 22:59:02.193+00}
84864,{2019-11-29 14:09:18.922+00 .. 2019-11-29 22:59:02.43+00}
84992,{2019-11-29 20:02:17.511+00 .. 2019-11-30 06:33:14.138+00}
85120,{2019-11-30 06:32:11.822+00 .. 2019-11-30 06:34:13.736+00}
85248,{2019-11-30 06:33:55.323+00 .. 2019-11-30 06:35:24.892+00}
85376,{2019-11-30 06:35:10.335+00 .. 2019-11-30 06:36:32.86+00}
85504,{2019-11-30 06:36:14.928+00 .. 2019-11-30 06:37:45.527+00}
85632,{2019-11-30 06:37:27.968+00 .. 2019-11-30 06:38:55.419+00}
85760,{2019-11-30 06:38:37.95+00 .. 2019-11-30 06:40:17.137+00}
85888,{2019-11-30 06:39:53.973+00 .. 2019-11-30 06:41:12.155+00}
86016,{2019-11-30 06:41:11.964+00 .. 2019-11-30 06:46:05.535+00}
86144,{2019-11-30 06:44:13.552+00 .. 2019-11-30 06:46:18.106+00}
86272,{2019-11-30 06:45:32.048+00 .. 2019-11-30 06:47:47.983+00}
86400,{2019-11-30 06:46:51.571+00 .. 2019-11-30 06:48:53.367+00}
86528,{2019-11-30 06:48:13.449+00 .. 2019-11-30 14:04:33.822+00}
86656,{2019-11-30 14:04:32.819+00 .. 2019-11-30 22:59:01.427+00}
86784,{2019-11-30 20:18:04.823+00 .. 2019-12-01 06:28:07.818+00}
86912,{2019-12-01 06:27:30.642+00 .. 2019-12-01 06:29:56.534+00}
87040,{2019-12-01 06:29:23.754+00 .. 2019-12-01 06:30:38.636+00}
87168,{2019-12-01 06:30:15.708+00 .. 2019-12-01 06:31:55.402+00}
87296,{2019-12-01 06:31:33.3+00 .. 2019-12-01 06:32:56.277+00}
87424,{2019-12-01 06:32:43.325+00 .. 2019-12-01 06:34:08.488+00}
87552,{2019-12-01 06:33:46.53+00 .. 2019-12-01 06:35:09.999+00}
87680,{2019-12-01 06:34:54.07+00 .. 2019-12-01 06:36:12.773+00}
87808,{2019-12-01 06:35:54.625+00 .. 2019-12-01 06:37:21.051+00}
87936,{2019-12-01 06:37:05.581+00 .. 2019-12-01 06:38:40.924+00}
88064,{2019-12-01 06:38:16.589+00 .. 2019-12-01 06:39:58.084+00}
88192,{2019-12-01 06:39:32.308+00 .. 2019-12-01 06:41:16.503+00}
88320,{2019-12-01 06:40:57.113+00 .. 2019-12-01 22:59:02.239+00}
88448,{2019-12-01 12:28:38.835+00 .. 2019-12-01 22:59:01.928+00}
88576,{2019-12-01 20:32:20.062+00 .. 2019-12-02 06:34:49.588+00}
88704,{2019-12-02 06:34:42.599+00 .. 2019-12-02 06:37:55.161+00}
88832,{2019-12-02 06:37:00.547+00 .. 2019-12-02 06:39:11.481+00}
88960,{2019-12-02 06:38:29.324+00 .. 2019-12-02 06:40:02.021+00}
89088,{2019-12-02 06:39:42.309+00 .. 2019-12-02 06:41:06.654+00}
89216,{2019-12-02 06:40:50.772+00 .. 2019-12-02 06:42:17.507+00}
89344,{2019-12-02 06:41:58.928+00 .. 2019-12-02 06:43:18.524+00}
89472,{2019-12-02 06:43:04.22+00 .. 2019-12-02 06:44:25.228+00}
89600,{2019-12-02 06:44:06.868+00 .. 2019-12-02 06:45:32.338+00}
89728,{2019-12-02 06:45:15.717+00 .. 2019-12-02 06:46:40.42+00}
89856,{2019-12-02 06:46:26.258+00 .. 2019-12-02 06:48:22.697+00}
89984,{2019-12-02 06:47:36.975+00 .. 2019-12-02 06:49:02.595+00}
90112,{2019-12-02 06:48:57.954+00 .. 2019-12-02 18:16:42.186+00}
90240,{2019-12-02 09:50:49.441+00 .. 2019-12-02 19:51:15.62+00}
90368,{2019-12-02 19:51:05.389+00 .. 2019-12-03 06:18:13.196+00}
90496,{2019-12-03 05:23:37.624+00 .. 2019-12-03 06:24:20.18+00}
90624,{2019-12-03 06:23:41.392+00 .. 2019-12-03 06:25:35.475+00}
90752,{2019-12-03 06:25:13.719+00 .. 2019-12-03 06:26:42.225+00}
90880,{2019-12-03 06:26:23.368+00 .. 2019-12-03 06:27:44.763+00}
91008,{2019-12-03 06:27:27.065+00 .. 2019-12-03 06:28:47.525+00}
91136,{2019-12-03 06:28:30.47+00 .. 2019-12-03 06:29:58.341+00}
91264,{2019-12-03 06:29:38.225+00 .. 2019-12-03 06:31:00.243+00}
91392,{2019-12-03 06:30:42.607+00 .. 2019-12-03 06:32:01.579+00}
91520,{2019-12-03 06:31:48.472+00 .. 2019-12-03 06:33:08.536+00}
91648,{2019-12-03 06:32:50.855+00 .. 2019-12-03 06:34:04.477+00}
91776,{2019-12-03 06:33:44.053+00 .. 2019-12-03 06:35:10.539+00}
91904,{2019-12-03 06:34:51.849+00 .. 2019-12-03 06:36:31.167+00}
92032,{2019-12-03 06:36:23.35+00 .. 2019-12-03 22:59:02.346+00}
92160,{2019-12-03 21:25:59.369+00 .. 2019-12-04 06:26:42.852+00}
92288,{2019-12-04 06:26:25.653+00 .. 2019-12-04 06:32:55.273+00}
92416,{2019-12-04 06:32:16.975+00 .. 2019-12-04 06:33:42.47+00}
92544,{2019-12-04 06:33:25.039+00 .. 2019-12-04 06:34:48.216+00}
92672,{2019-12-04 06:34:30.338+00 .. 2019-12-04 06:35:48.698+00}
92800,{2019-12-04 06:35:34.264+00 .. 2019-12-04 06:36:53.07+00}
92928,{2019-12-04 06:36:38.714+00 .. 2019-12-04 06:37:53.277+00}
93056,{2019-12-04 06:37:39.209+00 .. 2019-12-04 06:39:00.1+00}
93184,{2019-12-04 06:38:41.252+00 .. 2019-12-04 06:40:07.882+00}
93312,{2019-12-04 06:39:48.395+00 .. 2019-12-04 06:41:25.511+00}
93440,{2019-12-04 06:41:08.62+00 .. 2019-12-04 06:42:42.001+00}
93568,{2019-12-04 06:42:23.752+00 .. 2019-12-04 06:43:50.05+00}
93696,{2019-12-04 06:43:29.708+00 .. 2019-12-04 09:00:26.166+00}
93824,{2019-12-04 09:00:26.011+00 .. 2019-12-05 22:59:07.023+00}
93952,{2019-12-04 20:13:58.506+00 .. 2019-12-06 07:03:09.789+00}
94080,{2019-12-06 07:03:04.843+00 .. 2019-12-06 07:05:37.865+00}
94208,{2019-12-06 07:05:19.648+00 .. 2019-12-06 07:06:40.02+00}
94336,{2019-12-06 07:06:25.22+00 .. 2019-12-06 07:07:43.373+00}
94464,{2019-12-06 07:07:27.402+00 .. 2019-12-06 07:08:45.604+00}
94592,{2019-12-06 07:08:30.26+00 .. 2019-12-06 07:10:01.498+00}
94720,{2019-12-06 07:09:41.806+00 .. 2019-12-06 07:11:07.193+00}
94848,{2019-12-06 07:10:50.537+00 .. 2019-12-06 07:12:09.841+00}
94976,{2019-12-06 07:11:55.004+00 .. 2019-12-06 07:13:14.336+00}
95104,{2019-12-06 07:12:57.089+00 .. 2019-12-06 07:14:23.561+00}
95232,{2019-12-06 07:14:03.967+00 .. 2019-12-06 07:15:42.339+00}
95360,{2019-12-06 07:15:24.761+00 .. 2019-12-06 07:17:01.961+00}
95488,{2019-12-06 07:16:50.278+00 .. 2019-12-07 06:42:58.978+00}
95616,{2019-12-06 13:57:47.882+00 .. 2019-12-07 06:42:59.003+00}
95744,{2019-12-06 20:36:57.518+00 .. 2019-12-07 06:48:03.206+00}
95872,{2019-12-07 06:47:06.711+00 .. 2019-12-07 06:49:18.192+00}
96000,{2019-12-07 06:48:14.029+00 .. 2019-12-07 06:50:20.384+00}
96128,{2019-12-07 06:49:40.537+00 .. 2019-12-07 06:51:24.715+00}
96256,{2019-12-07 06:51:12.579+00 .. 2019-12-07 06:52:25.325+00}
96384,{2019-12-07 06:52:12.826+00 .. 2019-12-07 06:53:26.022+00}
96512,{2019-12-07 06:53:10.921+00 .. 2019-12-07 06:54:28.531+00}
96640,{2019-12-07 06:54:14.239+00 .. 2019-12-07 06:55:27.691+00}
96768,{2019-12-07 06:55:13.814+00 .. 2019-12-07 06:56:31.183+00}
96896,{2019-12-07 06:56:17.197+00 .. 2019-12-07 06:57:48.782+00}
97024,{2019-12-07 06:57:27.465+00 .. 2019-12-07 06:58:47.714+00}
97152,{2019-12-07 06:58:32.767+00 .. 2019-12-07 07:00:26.243+00}
97280,{2019-12-07 07:00:09.69+00 .. 2019-12-07 23:00:43.16+00}
97408,{2019-12-07 20:17:32.493+00 .. 2019-12-08 07:19:21.381+00}
97536,{2019-12-08 07:19:02.102+00 .. 2019-12-08 07:23:46.853+00}
97664,{2019-12-08 07:22:40.046+00 .. 2019-12-08 07:24:34.551+00}
97792,{2019-12-08 07:23:55.052+00 .. 2019-12-08 07:25:22.91+00}
97920,{2019-12-08 07:25:07.712+00 .. 2019-12-08 07:26:26.09+00}
98048,{2019-12-08 07:26:10.824+00 .. 2019-12-08 07:27:49.09+00}
98176,{2019-12-08 07:27:22.039+00 .. 2019-12-08 07:29:02.536+00}
98304,{2019-12-08 07:28:43.923+00 .. 2019-12-08 07:30:20.804+00}
98432,{2019-12-08 07:30:04.162+00 .. 2019-12-08 07:31:33.614+00}
98560,{2019-12-08 07:31:12.544+00 .. 2019-12-08 07:33:03.262+00}
98688,{2019-12-08 07:32:40.416+00 .. 2019-12-08 07:34:19.368+00}
98816,{2019-12-08 07:33:54.581+00 .. 2019-12-08 07:35:34.697+00}
98944,{2019-12-08 07:35:14.387+00 .. 2019-12-08 07:38:20.257+00}
99072,{2019-12-08 07:38:20.259+00 .. 2019-12-08 22:59:01.924+00}
99200,{2019-12-08 20:36:20.111+00 .. 2019-12-09 06:13:54.381+00}
99328,{2019-12-09 06:13:48.918+00 .. 2019-12-09 06:16:10.594+00}
99456,{2019-12-09 06:15:55.634+00 .. 2019-12-09 06:17:51.295+00}
99584,{2019-12-09 06:17:28.182+00 .. 2019-12-09 06:18:44.78+00}
99712,{2019-12-09 06:18:25.212+00 .. 2019-12-09 06:19:47.548+00}
99840,{2019-12-09 06:19:33.878+00 .. 2019-12-09 06:20:49.995+00}
99968,{2019-12-09 06:20:33.244+00 .. 2019-12-09 06:21:50.699+00}
100096,{2019-12-09 06:21:37.762+00 .. 2019-12-09 06:22:58.642+00}
100224,{2019-12-09 06:22:45.066+00 .. 2019-12-09 06:24:06.343+00}
100352,{2019-12-09 06:23:50.032+00 .. 2019-12-09 06:25:20.606+00}
100480,{2019-12-09 06:24:57.781+00 .. 2019-12-09 06:26:33.681+00}
100608,{2019-12-09 06:26:19.826+00 .. 2019-12-09 06:28:36.983+00}
100736,{2019-12-09 06:28:16.764+00 .. 2019-12-09 22:59:02.851+00}
100864,{2019-12-09 16:50:43.151+00 .. 2019-12-10 06:05:08.797+00}
100992,{2019-12-09 23:06:18.633+00 .. 2019-12-10 06:06:53.816+00}
101120,{2019-12-10 06:06:39.255+00 .. 2019-12-10 06:08:01.04+00}
101248,{2019-12-10 06:07:40.874+00 .. 2019-12-10 06:08:58.288+00}
101376,{2019-12-10 06:08:43.907+00 .. 2019-12-10 06:10:00.302+00}
101504,{2019-12-10 06:09:45.611+00 .. 2019-12-10 06:11:05.055+00}
101632,{2019-12-10 06:10:50.955+00 .. 2019-12-10 06:12:11.425+00}
101760,{2019-12-10 06:11:54.779+00 .. 2019-12-10 06:13:15.731+00}
101888,{2019-12-10 06:13:01.225+00 .. 2019-12-10 06:14:18.897+00}
102016,{2019-12-10 06:14:05.198+00 .. 2019-12-10 06:15:24.426+00}
102144,{2019-12-10 06:15:10.717+00 .. 2019-12-10 06:16:32.684+00}
102272,{2019-12-10 06:16:16.456+00 .. 2019-12-10 06:17:44.492+00}
102400,{2019-12-10 06:17:23.163+00 .. 2019-12-10 08:31:35.532+00}
102528,{2019-12-10 08:10:40.246+00 .. 2019-12-11 06:07:09.656+00}
102656,{2019-12-10 19:00:33.017+00 .. 2019-12-11 06:09:06.812+00}
102784,{2019-12-11 06:08:24.358+00 .. 2019-12-11 06:13:27.218+00}
102912,{2019-12-11 06:12:56.498+00 .. 2019-12-11 06:14:24.355+00}
103040,{2019-12-11 06:14:06.295+00 .. 2019-12-11 06:15:30.473+00}
103168,{2019-12-11 06:15:14.547+00 .. 2019-12-11 06:16:29.501+00}
103296,{2019-12-11 06:16:13.686+00 .. 2019-12-11 06:17:41.437+00}
103424,{2019-12-11 06:17:22.657+00 .. 2019-12-11 06:18:40.742+00}
103552,{2019-12-11 06:18:24.419+00 .. 2019-12-11 06:19:53.072+00}
103680,{2019-12-11 06:19:34.32+00 .. 2019-12-11 06:20:59.81+00}
103808,{2019-12-11 06:20:40.57+00 .. 2019-12-11 06:22:08.88+00}
103936,{2019-12-11 06:21:52.069+00 .. 2019-12-11 06:23:07.502+00}
104064,{2019-12-11 06:22:47.402+00 .. 2019-12-11 06:24:19.104+00}
104192,{2019-12-11 06:24:02.301+00 .. 2019-12-11 06:26:12.498+00}
104320,{2019-12-11 06:26:06.37+00 .. 2019-12-11 16:51:06.841+00}
104448,{2019-12-11 16:50:40.455+00 .. 2019-12-11 16:57:56.42+00}
104576,{2019-12-11 16:56:51.6+00 .. 2019-12-11 16:59:23.258+00}
104704,{2019-12-11 16:57:59.296+00 .. 2019-12-11 17:00:10.473+00}
104832,{2019-12-11 16:59:03.698+00 .. 2019-12-11 17:00:44.515+00}
104960,{2019-12-11 17:00:04.106+00 .. 2019-12-11 17:07:21.17+00}
105088,{2019-12-11 17:06:23.289+00 .. 2019-12-11 17:08:32.094+00}
105216,{2019-12-11 17:07:25.575+00 .. 2019-12-11 17:09:11.79+00}
105344,{2019-12-11 17:08:28.221+00 .. 2019-12-11 17:17:47.948+00}
105472,{2019-12-11 17:16:37.329+00 .. 2019-12-11 17:18:50.953+00}
105600,{2019-12-11 17:17:42.187+00 .. 2019-12-11 17:19:52.046+00}
105728,{2019-12-11 17:18:48.26+00 .. 2019-12-11 17:20:58.437+00}
105856,{2019-12-11 17:19:50.089+00 .. 2019-12-11 17:23:12.682+00}
105984,{2019-12-11 17:23:03.859+00 .. 2019-12-11 17:31:13.97+00}
106112,{2019-12-11 17:30:29.322+00 .. 2019-12-11 17:32:29.468+00}
106240,{2019-12-11 17:31:38.191+00 .. 2019-12-11 17:33:18.055+00}
106368,{2019-12-11 17:32:49.079+00 .. 2019-12-11 17:52:37.721+00}
106496,{2019-12-11 17:52:08.487+00 .. 2019-12-11 17:54:19.901+00}
106624,{2019-12-11 17:53:10.894+00 .. 2019-12-11 17:55:01.844+00}
106752,{2019-12-11 17:54:16.643+00 .. 2019-12-11 17:56:09.898+00}
106880,{2019-12-11 17:55:17.304+00 .. 2019-12-11 17:58:36.8+00}
107008,{2019-12-11 17:58:21.269+00 .. 2019-12-11 18:27:05.991+00}
107136,{2019-12-11 18:26:11.781+00 .. 2019-12-11 18:28:04.157+00}
107264,{2019-12-11 18:27:15.088+00 .. 2019-12-11 18:29:15.121+00}
107392,{2019-12-11 18:28:28.944+00 .. 2019-12-11 18:39:05.634+00}
107520,{2019-12-11 18:38:40.105+00 .. 2019-12-11 18:40:36.431+00}
107648,{2019-12-11 18:39:42.903+00 .. 2019-12-11 18:40:59.36+00}
107776,{2019-12-11 18:40:47.609+00 .. 2019-12-11 18:43:10.371+00}
107904,{2019-12-11 18:41:52.57+00 .. 2019-12-11 18:43:55.215+00}
108032,{2019-12-11 18:43:32.327+00 .. 2019-12-11 18:46:12.102+00}
108160,{2019-12-11 18:46:08.723+00 .. 2019-12-11 18:53:16.367+00}
108288,{2019-12-11 18:53:01.517+00 .. 2019-12-11 18:54:19.952+00}
108416,{2019-12-11 18:54:05.099+00 .. 2019-12-11 18:55:22.84+00}
108544,{2019-12-11 18:55:10.428+00 .. 2019-12-11 18:56:45.291+00}
108672,{2019-12-11 18:56:15.895+00 .. 2019-12-11 19:11:00.974+00}
108800,{2019-12-11 19:10:21.523+00 .. 2019-12-11 19:12:13.504+00}
108928,{2019-12-11 19:11:22.42+00 .. 2019-12-11 19:13:09.813+00}
109056,{2019-12-11 19:12:35.8+00 .. 2019-12-11 19:26:53.823+00}
109184,{2019-12-11 19:26:49.534+00 .. 2019-12-11 19:33:37.299+00}
109312,{2019-12-11 19:32:01.673+00 .. 2019-12-11 19:34:14.369+00}
109440,{2019-12-11 19:33:03.626+00 .. 2019-12-11 19:49:03.394+00}
109568,{2019-12-11 19:49:03.148+00 .. 2019-12-11 20:02:00.496+00}
109696,{2019-12-11 20:00:38.939+00 .. 2019-12-11 20:02:29.65+00}
109824,{2019-12-11 20:01:52.231+00 .. 2019-12-11 20:03:46.047+00}
109952,{2019-12-11 20:02:56.468+00 .. 2019-12-11 20:04:44.364+00}
110080,{2019-12-11 20:04:11.533+00 .. 2019-12-11 20:07:49.22+00}
110208,{2019-12-11 20:07:32.209+00 .. 2019-12-11 20:43:10.404+00}
110336,{2019-12-11 20:42:22.715+00 .. 2019-12-11 20:44:10.698+00}
110464,{2019-12-11 20:43:25.928+00 .. 2019-12-11 20:44:46.992+00}
110592,{2019-12-11 20:44:25.721+00 .. 2019-12-12 00:04:56.045+00}
110720,{2019-12-12 00:04:49.705+00 .. 2019-12-12 00:10:40.967+00}
110848,{2019-12-12 00:10:03.682+00 .. 2019-12-12 00:12:14.484+00}
110976,{2019-12-12 00:11:09.71+00 .. 2019-12-12 00:13:18.95+00}
111104,{2019-12-12 00:12:12.301+00 .. 2019-12-12 00:13:47.22+00}
111232,{2019-12-12 00:13:39.087+00 .. 2019-12-12 00:39:06.271+00}
111360,{2019-12-12 00:38:58.549+00 .. 2019-12-12 00:40:39.231+00}
111488,{2019-12-12 00:39:54.982+00 .. 2019-12-12 00:41:47.918+00}
111616,{2019-12-12 00:40:59.23+00 .. 2019-12-12 00:46:33.838+00}
111744,{2019-12-12 00:45:34.088+00 .. 2019-12-12 01:15:54.425+00}
111872,{2019-12-12 01:15:02.045+00 .. 2019-12-12 01:17:12.974+00}
112000,{2019-12-12 01:16:26.908+00 .. 2019-12-12 01:17:47.854+00}
112128,{2019-12-12 01:17:29.908+00 .. 2019-12-12 01:18:46.551+00}
112256,{2019-12-12 01:18:32.44+00 .. 2019-12-12 01:19:49.452+00}
112384,{2019-12-12 01:19:35.136+00 .. 2019-12-12 01:20:49.746+00}
112512,{2019-12-12 01:20:31.764+00 .. 2019-12-12 01:22:04.476+00}
112640,{2019-12-12 01:21:46.616+00 .. 2019-12-12 01:23:11.052+00}
112768,{2019-12-12 01:22:57.872+00 .. 2019-12-12 01:41:14.206+00}
112896,{2019-12-12 01:39:31.422+00 .. 2019-12-12 01:41:20.851+00}
113024,{2019-12-12 01:40:31.294+00 .. 2019-12-12 01:41:54.096+00}
113152,{2019-12-12 01:41:36.43+00 .. 2019-12-12 01:42:52.15+00}
113280,{2019-12-12 01:42:36.279+00 .. 2019-12-12 01:44:33.714+00}
113408,{2019-12-12 01:44:26.467+00 .. 2019-12-12 02:08:57.885+00}
113536,{2019-12-12 02:08:04.533+00 .. 2019-12-12 02:10:14.374+00}
113664,{2019-12-12 02:09:37.497+00 .. 2019-12-12 02:11:11.305+00}
113792,{2019-12-12 02:10:42.034+00 .. 2019-12-12 02:12:10.112+00}
113920,{2019-12-12 02:11:55.025+00 .. 2019-12-12 02:13:20.002+00}
114048,{2019-12-12 02:12:59.875+00 .. 2019-12-12 02:14:29.251+00}
114176,{2019-12-12 02:14:11.859+00 .. 2019-12-12 02:15:52.603+00}
114304,{2019-12-12 02:15:30.347+00 .. 2019-12-12 02:17:37.144+00}
114432,{2019-12-12 02:17:02.797+00 .. 2019-12-12 02:18:44.426+00}
114560,{2019-12-12 02:18:07.822+00 .. 2019-12-12 02:19:25.439+00}
114688,{2019-12-12 02:19:10.11+00 .. 2019-12-12 02:20:32.051+00}
114816,{2019-12-12 02:20:17.529+00 .. 2019-12-12 02:21:39.672+00}
114944,{2019-12-12 02:21:22.087+00 .. 2019-12-12 05:05:35.409+00}
115072,{2019-12-12 05:05:15.938+00 .. 2019-12-12 05:09:35.031+00}
115200,{2019-12-12 05:07:27.549+00 .. 2019-12-12 05:10:02.2+00}
115328,{2019-12-12 05:08:32.032+00 .. 2019-12-12 05:11:22.818+00}
115456,{2019-12-12 05:09:53.131+00 .. 2019-12-12 05:12:40.223+00}
115584,{2019-12-12 05:12:24.99+00 .. 2019-12-12 06:33:16.04+00}
115712,{2019-12-12 06:32:48.813+00 .. 2019-12-12 06:34:38.05+00}
115840,{2019-12-12 06:34:20.35+00 .. 2019-12-12 06:35:45.173+00}
115968,{2019-12-12 06:35:27.524+00 .. 2019-12-12 06:36:59.05+00}
116096,{2019-12-12 06:36:37.657+00 .. 2019-12-12 06:38:02.98+00}
116224,{2019-12-12 06:37:47.686+00 .. 2019-12-12 06:39:06.601+00}
116352,{2019-12-12 06:38:48.564+00 .. 2019-12-12 06:40:20.346+00}
116480,{2019-12-12 06:39:57.383+00 .. 2019-12-12 06:53:49.675+00}
116608,{2019-12-12 06:53:40.336+00 .. 2019-12-12 06:55:06.499+00}
116736,{2019-12-12 06:54:49.584+00 .. 2019-12-12 07:11:10.683+00}
116864,{2019-12-12 07:10:55.458+00 .. 2019-12-12 07:13:34.339+00}
116992,{2019-12-12 07:11:54.774+00 .. 2019-12-12 07:13:20.587+00}
117120,{2019-12-12 07:12:55.585+00 .. 2019-12-12 07:14:38.206+00}
117248,{2019-12-12 07:14:08.55+00 .. 2019-12-12 16:48:41.211+00}
117376,{2019-12-12 14:07:01.728+00 .. 2019-12-12 16:52:34.9+00}
117504,{2019-12-12 16:52:07.796+00 .. 2019-12-12 16:54:13.884+00}
117632,{2019-12-12 16:53:44.469+00 .. 2019-12-12 16:56:21.03+00}
117760,{2019-12-12 16:54:51.987+00 .. 2019-12-12 16:57:04.91+00}
117888,{2019-12-12 16:55:55.628+00 .. 2019-12-12 16:59:16.682+00}
118016,{2019-12-12 16:59:05.425+00 .. 2019-12-12 17:16:47.42+00}
118144,{2019-12-12 17:16:27.441+00 .. 2019-12-12 17:18:50.763+00}
118272,{2019-12-12 17:17:27.713+00 .. 2019-12-12 17:18:52.383+00}
118400,{2019-12-12 17:18:34.205+00 .. 2019-12-12 17:50:09.268+00}
118528,{2019-12-12 17:49:51.238+00 .. 2019-12-12 17:59:17.446+00}
118656,{2019-12-12 17:56:26.806+00 .. 2019-12-12 17:59:22.955+00}
118784,{2019-12-12 17:57:23.269+00 .. 2019-12-12 17:59:25.621+00}
118912,{2019-12-12 17:58:29.243+00 .. 2019-12-12 17:59:47.914+00}
119040,{2019-12-12 17:59:31.84+00 .. 2019-12-12 18:06:02.376+00}
119168,{2019-12-12 18:05:44.227+00 .. 2019-12-12 19:18:47.282+00}
119296,{2019-12-12 19:18:40.719+00 .. 2019-12-12 19:43:58.41+00}
119424,{2019-12-12 19:43:56.543+00 .. 2019-12-13 06:54:24.386+00}
119552,{2019-12-13 06:54:12.693+00 .. 2019-12-13 06:57:55.305+00}
119680,{2019-12-13 06:57:32.123+00 .. 2019-12-13 06:58:59.763+00}
119808,{2019-12-13 06:58:43.582+00 .. 2019-12-13 07:00:06.358+00}
119936,{2019-12-13 06:59:47.963+00 .. 2019-12-13 07:01:30.008+00}
120064,{2019-12-13 07:01:08.61+00 .. 2019-12-13 07:02:47.97+00}
120192,{2019-12-13 07:02:21.762+00 .. 2019-12-13 07:04:01.076+00}
120320,{2019-12-13 07:03:43.053+00 .. 2019-12-13 07:05:01.084+00}
120448,{2019-12-13 07:04:26.44+00 .. 2019-12-13 07:29:51.591+00}
120576,{2019-12-13 07:29:30.901+00 .. 2019-12-13 07:30:54.098+00}
120704,{2019-12-13 07:30:40.4+00 .. 2019-12-13 07:33:22.7+00}
120832,{2019-12-13 07:32:58.216+00 .. 2019-12-13 07:34:35.004+00}
120960,{2019-12-13 07:34:19.371+00 .. 2019-12-13 07:35:56.157+00}
121088,{2019-12-13 07:35:30.686+00 .. 2019-12-13 07:37:13.787+00}
121216,{2019-12-13 07:36:54.697+00 .. 2019-12-13 22:59:01.782+00}
121344,{2019-12-13 12:11:29.4+00 .. 2019-12-13 22:59:01.921+00}
121472,{2019-12-13 14:50:27.018+00 .. 2019-12-13 22:59:02.331+00}
121600,{2019-12-13 19:59:40.423+00 .. 2019-12-14 07:11:41.462+00}
121728,{2019-12-14 07:10:51.682+00 .. 2019-12-14 07:13:04.946+00}
121856,{2019-12-14 07:12:49.341+00 .. 2019-12-14 07:14:13.546+00}
121984,{2019-12-14 07:13:56.394+00 .. 2019-12-14 07:15:19.965+00}
122112,{2019-12-14 07:15:00.564+00 .. 2019-12-14 07:16:22.331+00}
122240,{2019-12-14 07:16:03.876+00 .. 2019-12-14 07:17:32.134+00}
122368,{2019-12-14 07:17:20.013+00 .. 2019-12-14 07:18:59.405+00}
122496,{2019-12-14 07:18:40.112+00 .. 2019-12-14 07:21:43.982+00}
122624,{2019-12-14 07:19:44.383+00 .. 2019-12-14 07:48:43.16+00}
122752,{2019-12-14 07:48:09.925+00 .. 2019-12-14 08:06:59.928+00}
122880,{2019-12-14 08:06:29.336+00 .. 2019-12-14 08:08:04.441+00}
123008,{2019-12-14 08:07:18.456+00 .. 2019-12-14 08:09:02.282+00}
123136,{2019-12-14 08:08:30.05+00 .. 2019-12-14 08:09:49.264+00}
123264,{2019-12-14 08:09:33.441+00 .. 2019-12-17 20:57:02.923+00}
123392,{2019-12-14 08:58:51.781+00 .. 2019-12-17 20:57:20.019+00}
123520,{2019-12-14 19:49:28.081+00 .. 2019-12-17 20:57:34.803+00}
123648,{2019-12-15 06:03:19.356+00 .. 2019-12-15 06:06:46.119+00}
123776,{2019-12-15 06:06:33.857+00 .. 2019-12-15 06:08:02.807+00}
123904,{2019-12-15 06:07:41.952+00 .. 2019-12-15 06:09:06.664+00}
124032,{2019-12-15 06:08:51.367+00 .. 2019-12-15 06:10:19.988+00}
124160,{2019-12-15 06:10:06.649+00 .. 2019-12-15 06:11:23.753+00}
124288,{2019-12-15 06:11:09.624+00 .. 2019-12-15 06:12:31.839+00}
